title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
3D5Q 3D5Q - minimized,-88.0529158336467,-67.8209350229681,8.51944858263414,-8.21623143719981,-14.7363964754358,-1.984607024856,0.0,60.2014070117184,,-64.015601467542,21.718896020019,16.1871921578707,8.51944858263565,0.0,1.23438510971071,0.0,0.0,-13.5166474070276,,9.29451757682956,-246.565688556256,-94.0908956749702,24.3395625204328,0.0,-3.46831896976762,0.0,0.0,-183.230503437555,,9.88446700560469,-8628.29734107636,-8658.70604587681,4144.76479276104,-147.626561012959,-602.638407427575,-15.3409680407029,-13.9909862064889,-2692.99374814452,,-641.765417128345,-246.565688556256,-94.0908956749702,24.3395625204328,0.0,-3.46831896976762,0.0,0.0,-183.230503437555,,9.88446700560469,-8293.67873668645,-8496.79421517887,4111.90578165797,-139.410329575759,-584.433691982372,-13.3563610158469,-13.9909862064889,-2569.96465171868,,-587.634282666407,-109.771811853665,-84.0081271808376,-9.09494701772928e-13,-8.21623143719981,-15.9707815851465,-1.984607024856,0.0,73.7180544187463,,-73.3101190443715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.83443574653431,-2.75165361980146,-18.0762230169671
3D5Q 3D5Q - minimized,-104.337718370287,-87.7375964857292,7.72319669886565,-8.71837268760356,-16.3822830834042,-2.77501578254866,0.0,74.1892135869821,,-70.6368606168473,12.3196869602033,-0.161444471919623,7.72319669886453,0.0,0.0524663078859753,0.0,0.0,0.276466545680364,,4.4290018796924,-238.102139056131,-76.4535515435191,23.2581158367971,0.0,-2.30371108014125,0.0,0.0,-197.271301546099,,14.6683092768311,-8589.58277638836,-8600.72311188181,4141.03971912831,-150.139609002594,-602.208537258956,-16.0901698107146,-16.7515855026548,-2808.54190790379,,-536.167574156153,-238.102139056131,-76.4535515435191,23.2581158367971,0.0,-2.30371108014125,0.0,0.0,-197.271301546099,,14.6683092768311,-8247.14291896194,-8436.53196385256,4110.05840659265,-141.42123631499,-583.52254309541,-13.315154028166,-16.7515855026548,-2685.45981994467,,-480.199022816136,-116.65740533049,-87.5761520138094,1.81898940354586e-12,-8.71837268760356,-16.4347493912902,-2.77501578254866,0.0,73.9127470413014,,-75.0658624965396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.17370246604764,-3.26055369907147,-21.4193005249932
3D5Q 3D5Q - minimized,-103.023056256627,-81.717098190793,9.9327950998395,-8.29697974618713,-16.017223716718,-2.53171228392329,0.0,72.5123836139101,,-76.9052210327585,13.8464456796286,0.609080748033037,9.93279509984056,0.0,0.195094872572067,0.0,0.0,-0.825790193427679,,3.93526515261083,-238.371818371687,-77.52666970761,22.8964481427234,0.0,-2.29866112726212,0.0,0.0,-196.252530570459,,14.80959489092,-8534.89442938191,-8595.6818008944,4194.40635674981,-153.49697143573,-597.794114609259,-11.916095596301,-7.51749898344222,-2836.91587571423,,-525.978428898353,-238.371818371687,-77.52666970761,22.8964481427234,0.0,-2.29866112726212,0.0,0.0,-196.252530570459,,14.80959489092,-8193.49955475359,-8436.43803299599,4161.57711350724,-145.199991689543,-579.478229765279,-9.38438331237768,-7.51749898344222,-2713.17572875769,,-463.882802756514,-116.869501936255,-82.3261789388253,-9.09494701772928e-13,-8.29697974618713,-16.2123185892901,-2.53171228392329,0.0,73.3381738073381,,-80.8404861853694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.14631367201306,-3.21947050801958,-21.1494159296508
3D5Q 3D5Q - minimized,-95.5560856540997,-108.063348361651,4.63930134653219,-9.35056217661312,-14.4441817601601,-2.26252012691893,0.0,99.0740355575617,,-65.148810132848,20.4144322028172,21.8266341659074,4.63930134653142,0.0,1.31537363440202,0.0,0.0,-17.3850064799547,,10.0181295359311,-246.468942346386,-94.1025521876966,24.3343224908936,0.0,-3.46756425091949,0.0,0.0,-183.115691443703,,9.88254304503909,-8542.05045508998,-8936.6455146447,4130.0080111569,-150.963665896591,-586.520279001281,-15.7842294784941,-13.9254700548977,-2514.05993682222,,-454.1593703487,-246.468942346386,-94.1025521876966,24.3343224908936,0.0,-3.46756425091949,0.0,0.0,-183.115691443703,,9.88254304503909,-8200.0254270895,-8734.47961409535,4101.03438731947,-141.613103719978,-568.608532990201,-13.5217093515752,-13.9254700548977,-2430.01828093608,,-398.893103260891,-115.970517856917,-129.889982527558,9.09494701772928e-13,-9.35056217661312,-15.7595553945621,-2.26252012691893,0.0,116.459042037516,,-75.1669396687792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.99075178446041,-2.98612767669061,-19.6165351091291
3D5Q 3D5Q - minimized,-92.7728725676825,-103.850113117851,6.61267864646243,-8.01445543517758,-13.6695153264426,-2.55836703332905,0.0,96.9847518210699,,-68.2778521224185,19.2698273927319,13.9812101651201,6.61267864646131,0.0,1.37026948191166,0.0,0.0,-12.2671935960333,,9.57286269527182,-246.493107261165,-94.1125373593887,24.3508246511695,0.0,-3.4692519076443,0.0,0.0,-183.149961253261,,9.88781860795919,-8601.94370212545,-8666.11133362005,4085.39525230681,-144.293224924408,-597.567181315235,-16.9165898722188,-14.6617900338469,-2688.455112937,,-559.333721729501,-246.493107261165,-94.1125373593887,24.3508246511695,0.0,-3.4692519076443,0.0,0.0,-183.149961253261,,9.88781860795919,-8262.6777222966,-8468.14868314281,4054.43174900917,-136.27876948923,-580.428414081149,-14.3582228388897,-14.6617900338469,-2602.28990350481,,-500.943688215042,-112.042699960415,-117.831323282971,1.36424205265939e-12,-8.01445543517758,-15.0397848083543,-2.55836703332905,0.0,109.251945417103,,-77.8507148176903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.93276817849339,-2.89915226774008,-19.0451743543204
3D5Q 3D5Q - minimized,-101.187157813786,-115.909464302556,8.52847952187676,-8.42170898214187,-15.4683082670526,-2.17610605558169,0.0,105.63020559634,,-73.3702553246724,14.4581293531684,5.04639035053404,8.52847952187261,0.0,-0.0771401703571848,0.0,0.0,-1.72909582882801,,2.68949547994674,-238.496998055523,-76.8718828438821,22.6790826414317,0.0,-2.29525742674568,0.0,0.0,-196.828146503939,,14.8192060776124,-8485.05991164152,-8897.65157674082,4103.55264438612,-145.154001744946,-576.627167804866,-12.03147319365,-11.1769599651047,-2484.61740632621,,-461.35397025204,-238.496998055523,-76.8718828438821,22.6790826414317,0.0,-2.29525742674568,0.0,0.0,-196.828146503939,,14.8192060776124,-8145.37575577221,-8704.87022959438,4072.34508222281,-136.732292762804,-558.863602111067,-9.85536713806829,-11.1769599651047,-2393.41946541861,,-402.80292100498,-115.645287166954,-120.95585465309,4.09272615797818e-12,-8.42170898214187,-15.3911680966955,-2.17610605558169,0.0,107.359301425168,,-76.0597508046191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.10806578778721,-3.16209868168082,-20.7725276758651
3D5Q 3D5Q - minimized,-98.2958690794803,-60.9833244153524,5.82040113982202,-7.73227309311793,-15.6496606889742,-2.56216390645669,0.0,53.1065361262758,,-70.2953842416762,10.7544499429517,-0.23369738653922,5.82040113982029,0.0,0.183884634804614,0.0,0.0,-2.00777895564431,,6.99164051051008,-238.400346204831,-76.9174788054912,22.859669360395,0.0,-2.29795760914659,0.0,0.0,-196.852506803857,,14.8079276532688,-8541.00499938592,-8721.98522805148,4100.98655572229,-148.265726846393,-583.297052958606,-16.4669272697637,-13.1247283243619,-2701.53067758361,,-457.321214073994,-238.400346204831,-76.9174788054912,22.859669360395,0.0,-2.29795760914659,0.0,0.0,-196.852506803857,,14.8079276532688,-8204.30878410161,-8584.08442483063,4072.30648522208,-140.533453753275,-565.349434660485,-13.904763363307,-13.1247283243619,-2557.78470690603,,-401.833757485587,-109.050319022432,-60.7496270288138,1.81898940354586e-12,-7.73227309311793,-15.8335453237788,-2.56216390645669,0.0,55.1143150819203,,-77.2870247521863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.04783060582251,-3.07174590873376,-20.1789802677759
3D5Q 3D5Q - minimized,-104.393377790957,-110.56647947923,7.86670071061644,-8.41363717444443,-14.9529972582893,-2.81995038222419,0.0,91.7827871505438,,-67.2898013579258,22.4043850777863,14.6123414366796,7.86670071061208,0.0,1.35524743798457,0.0,0.0,-11.4114427715054,,9.98153826401566,-246.892632202959,-94.1023435828926,24.3516110774114,0.0,-3.46760867655366,0.0,0.0,-183.550498354898,,9.87620733397401,-8567.51315768049,-8874.55102333291,4111.27957688068,-149.602959194419,-602.043306314017,-16.0945183551014,-14.6724229402913,-2544.7379487429,,-477.09055568153,-246.892632202959,-94.1023435828926,24.3516110774114,0.0,-3.46760867655366,0.0,0.0,-183.550498354898,,9.87620733397401,-8216.22714768657,-8669.88220027079,4079.06126509265,-141.189322019974,-583.622700379174,-13.2745679728772,-14.6724229402913,-2452.97023753854,,-419.676961657578,-126.797762868744,-125.178820915909,4.09272615797818e-12,-8.41363717444443,-16.308244696274,-2.81995038222419,0.0,103.194229922049,,-77.2713396219414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.1748620373116,-3.2622930559674,-21.4307267462773
3D5Q 3D5Q - minimized,-96.6760550834279,-43.152655941909,5.31565030846923,-8.16537461810992,-15.2636253365363,-2.25665992990631,0.0,36.5610406068208,,-69.7144301722506,21.4597696367323,26.3296332509462,5.31565030847331,0.0,1.25109001214051,0.0,0.0,-21.4296483612209,,9.99304442639297,-246.619892230991,-94.1208547503586,24.3541243177121,0.0,-3.46921852031889,0.0,0.0,-183.269389005734,,9.88544572770859,-8716.53236576262,-8773.54206580998,4153.94550855935,-151.226880554448,-610.682290624683,-14.128981172801,-11.7381602407762,-2681.13409947758,,-628.025396441713,-246.619892230991,-94.1208547503586,24.3541243177121,0.0,-3.46921852031889,0.0,0.0,-183.269389005734,,9.88544572770859,-8373.23641844821,-8636.26855511771,4124.27573393317,-143.061505936338,-591.949446767828,-11.8723212428946,-11.7381602407762,-2534.42575107866,,-568.196411997171,-118.135824720159,-69.4822891928561,-3.63797880709171e-12,-8.16537461810992,-16.5147153486769,-2.25665992990631,0.0,57.9906889680415,,-79.7074745986436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.01408448090475,-3.02112672135712,-19.8464515972437
3D5Q 3D5Q - minimized,-104.121263450535,-171.291585570141,6.89928768074333,-8.29369666904097,-14.7963753891179,-2.6335944416733,0.0,157.725754560983,,-71.7310536222797,12.9835114277266,5.92863779904462,6.89928768074408,0.0,0.190215394522727,0.0,0.0,-4.49894935641385,,4.464319909829,-238.108439633067,-76.9594264210856,22.9707627123241,0.0,-2.30032304731683,0.0,0.0,-196.626793107782,,14.8073402307933,-8575.92950860804,-8765.71332741448,4170.87246758794,-147.603740148352,-597.535189870044,-16.683348986542,-16.0763356590872,-2644.89404673849,,-558.295987378995,-238.108439633067,-76.9594264210856,22.9707627123241,0.0,-2.30032304731683,0.0,0.0,-196.626793107782,,14.8073402307933,-8233.69980552444,-8517.46231542325,4141.00241719488,-139.310043479311,-580.43849143361,-14.0497545448687,-16.0763356590872,-2605.99300819169,,-501.372273987508,-117.104774878262,-177.220223369186,-9.09494701772928e-13,-8.29369666904097,-14.9865907836406,-2.6335944416733,0.0,162.224703917397,,-76.1953735321086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.16919298855282,-3.25378948282923,-21.3748648880185
3D5Q 3D5Q - minimized,-101.746030730341,-103.48780270647,10.392496427678,-7.83891211342865,-17.5115547021632,-2.61338901934572,0.0,89.1641591563994,,-69.8510277730134,14.696688088508,-0.423706529141384,10.3924964276794,0.0,0.071720477450814,0.0,0.0,-2.56721262186034,,7.22339033437989,-238.703515195991,-75.5808808418011,20.7773160202664,0.0,-2.31633629670159,0.0,0.0,-194.51029716943,,12.9266830916753,-8638.40780137298,-8707.90080538126,4091.40168447265,-149.593406163014,-599.082889046328,-18.0097301074895,-12.3342487287064,-2692.04136364495,,-550.847042773902,-238.703515195991,-75.5808808418011,20.7773160202664,0.0,-2.31633629670159,0.0,0.0,-194.51029716943,,12.9266830916753,-8297.95825544665,-8528.83212183299,4060.23187202471,-141.754494049585,-579.254998047463,-15.3963410881438,-12.3342487287064,-2586.69522563192,,-493.922698092564,-116.442718818847,-103.064096177328,-1.36424205265939e-12,-7.83891211342865,-17.583275179614,-2.61338901934572,0.0,91.7313717782599,,-77.0744181073933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.11970897354877,-3.17956346032315,-20.8872576809097
3D5Q 3D5Q - minimized,-112.319148959752,-104.858620591989,8.86231497969993,-9.19595595729649,-16.4354199687,-2.63770235513049,0.0,88.2707969137741,,-76.3245619801132,11.4559410112649,-2.88177423684218,8.86231497970043,0.0,0.01421556808249,0.0,0.0,2.66623910099759,,2.79494559932639,-238.246057784039,-76.9443484285863,22.9047576723208,0.0,-2.29533810135694,0.0,0.0,-196.72546309912,,14.8143341727029,-8611.21197757467,-8682.00939779056,4124.3742346185,-144.841768928727,-594.27360316433,-16.2596066434746,-13.4487097892189,-2694.77711629417,,-589.97600958269,-238.246057784039,-76.9443484285863,22.9047576723208,0.0,-2.29533810135694,0.0,0.0,-196.72546309912,,14.8143341727029,-8260.64677083088,-8500.20642876998,4092.60716196648,-135.64581297143,-575.542845094273,-13.6219042883442,-13.4487097892189,-2586.32245010883,,-528.46578177528,-123.775089971017,-101.976846355146,-9.09494701772928e-13,-9.19595595729649,-16.4496355367825,-2.63770235513049,0.0,85.6045578127769,,-79.1195075794396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.33998226999483,-3.50997340499225,-23.0577939009785
3D5Q 3D5Q - minimized,-100.578234053322,-18.9895111824335,8.26309426519856,-7.96098223793803,-16.0206691624686,-3.51281310631461,0.0,12.7941106080134,,-75.1514632373785,10.9362461764118,0.00204136814465983,8.26309426519884,0.0,0.0836173237256346,0.0,0.0,-0.91675810222489,,3.50425132156763,-238.359808125865,-76.8988965050553,22.791595973273,0.0,-2.29707700586627,0.0,0.0,-196.768353110002,,14.8129225217858,-8561.13207340538,-8736.08970699562,4133.19260655298,-149.052847915404,-592.292380092893,-17.4783374176108,-16.1120229469795,-2663.31701039988,,-519.982374189979,-238.359808125865,-76.8988965050553,22.791595973273,0.0,-2.29707700586627,0.0,0.0,-196.768353110002,,14.8129225217858,-8222.19403122619,-8640.20129930813,4102.13791631451,-141.091865677466,-573.974633924558,-13.9655243112962,-16.1120229469795,-2479.34276789789,,-459.643833474386,-111.514480229733,-18.9915525505785,-9.09494701772928e-13,-7.96098223793803,-16.1042864861943,-3.51281310631461,0.0,13.7108687102386,,-78.6557145589461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.09537987611088,-3.14306981416632,-20.6475228240636
3D5Q 3D5Q - minimized,-92.1886896814267,-43.8551176238379,6.04559820525174,-8.89681000436508,-13.9098543182138,-2.03523123361943,0.0,43.2655237466074,,-72.8027984532488,18.6399571275745,12.232486936156,6.04559820525098,0.0,1.25127091379834,0.0,0.0,-9.66832878973457,,8.7789298621035,-246.743635988469,-94.1064529151865,24.3369188252304,0.0,-3.46832982946068,0.0,0.0,-183.380208540975,,9.87443647192296,-8603.79531538583,-8851.22679127836,4188.88164956921,-147.116911962601,-600.662435648189,-16.5780860452298,-17.2192633052225,-2561.50527171691,,-598.368204998529,-246.743635988469,-94.1064529151865,24.3369188252304,0.0,-3.46832982946068,0.0,0.0,-183.380208540975,,9.87443647192296,-8264.86298971593,-8713.26522073933,4158.49913253873,-138.220101958235,-583.284251500515,-14.5428548116104,-17.2192633052225,-2421.39058692255,,-535.439843017203,-110.828646809001,-56.0876045599944,0.0,-8.89681000436508,-15.1611252320121,-2.03523123361943,0.0,52.9338525363419,,-81.5817283153523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.92059770169639,-2.88089655254458,-18.9252485116077
3D5Q 3D5Q - minimized,-98.7611649035262,-102.520543998136,5.00775360646094,-8.30581999360538,-13.4814525149234,-3.97960616220789,0.0,87.808616491669,,-63.290112332786,17.7662576778565,13.8888167816755,5.00775360646143,0.0,1.26288034931021,0.0,0.0,-12.1751786872659,,9.78198562767523,-246.993478252201,-94.1002610891178,24.3442949643125,0.0,-3.46677004177843,0.0,0.0,-183.66392486657,,9.89318278095279,-8581.56928470077,-8784.47257213527,4209.29672495115,-142.983318388763,-599.733423730787,-16.9288198860141,-14.9526080428631,-2571.22785124148,,-660.567416226749,-246.993478252201,-94.1002610891178,24.3442949643125,0.0,-3.46677004177843,0.0,0.0,-183.66392486657,,9.89318278095279,-8235.81464154504,-8587.85176704801,4179.94467638038,-134.677498395158,-582.785201174086,-12.9492137238063,-14.9526080428631,-2475.37254286658,,-607.170486674916,-116.527422581383,-116.409360779811,-9.09494701772928e-13,-8.30581999360538,-14.7443328642336,-3.97960616220789,0.0,99.983795178935,,-73.0720979604612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.05752426882346,-3.08628640323519,-20.2745000016165
3D5Q 3D5Q - minimized,-98.0042588135311,-97.4524992717306,9.24021492280644,-9.44442943380866,-15.8199650360092,-3.13303167062695,0.0,82.2458539863305,,-63.6404023104923,21.1547190398318,8.16076775069055,9.24021492280305,0.0,1.25913577316053,0.0,0.0,-9.35531078441443,,11.8499113775922,-246.671508623918,-94.1098891864724,24.3461985900724,0.0,-3.46749844329784,0.0,0.0,-183.333641947163,,9.8933223629425,-8661.03311026368,-8741.71514437347,4160.97837148733,-150.893791045206,-609.946168139847,-16.4300807382736,-13.2458533817482,-2713.4780146807,,-576.302429391765,-246.671508623918,-94.1098891864724,24.3461985900724,0.0,-3.46749844329784,0.0,0.0,-183.333641947163,,9.8933223629425,-8316.35734282623,-8550.15275591526,4127.39195797445,-141.449361611397,-590.65870466054,-13.2970490676466,-13.2458533817482,-2612.39022671987,,-522.555349444215,-119.158977853363,-105.613267022421,2.72848410531878e-12,-9.44442943380866,-17.0791008091697,-3.13303167062695,0.0,91.6011647707451,,-75.4903136880845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.04175539194856,-3.06263308792285,-20.1191161264078
3D5Q 3D5Q - minimized,-97.7731459123734,-117.075895075282,9.30729841055563,-8.43362776269819,-14.4313396722974,-2.65514242320942,0.0,99.7560362302511,,-64.2404756196918,21.0269422260583,9.52124054046696,9.30729841055038,0.0,1.27773482210705,0.0,0.0,-10.7674162060307,,11.6880846589649,-245.0926780131,-87.5657265143264,22.9421113644978,0.0,-3.46955149677756,0.0,0.0,-184.63792017968,,7.63840881318599,-8567.49474704703,-8859.17296934811,4120.41294761321,-146.808085820361,-598.445507695443,-13.7192382423907,-18.5274475440598,-2577.18571151638,,-474.048734493491,-245.0926780131,-87.5657265143264,22.9421113644978,0.0,-3.46955149677756,0.0,0.0,-184.63792017968,,7.63840881318599,-8224.62892312155,-8654.5313477585,4088.16353783816,-138.374458057663,-580.544616526368,-11.0640958191813,-18.5274475440598,-2492.30382756696,,-417.446667686985,-118.800088138432,-126.59713561575,5.00222085975111e-12,-8.43362776269819,-15.7090744944045,-2.65514242320942,0.0,110.523452436281,,-75.9285602786567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.03694053984111,-3.05541080976167,-20.0716713790775
3D5Q 3D5Q - minimized,-103.042258548283,-55.4754172591547,7.12240701262817,-8.1858861413111,-15.196949487803,-2.89990585440003,0.0,47.6301979327991,,-76.036704751048,12.9795377888219,4.69331713653456,7.12240701262823,0.0,0.147228717110174,0.0,0.0,-3.5136569679787,,4.53024189052743,-238.363613133786,-76.8877680587869,22.7940272889429,0.0,-2.29612677145597,0.0,0.0,-196.78910616661,,14.8153605741241,-8566.91390041798,-8878.48146102943,4149.30436252459,-146.87786242929,-599.029317667338,-15.0867384101783,-14.2680139503506,-2528.62096178603,,-533.853907669952,-238.363613133786,-76.8877680587869,22.7940272889429,0.0,-2.29612677145597,0.0,0.0,-196.78910616661,,14.8153605741241,-8225.50802873591,-8746.11827571148,4119.38792822302,-138.691976287979,-581.536241408079,-12.1868325557782,-14.2680139503506,-2379.46205355222,,-472.632563493029,-116.021796337105,-60.1687343956892,0.0,-8.1858861413111,-15.3441782049132,-2.89990585440003,0.0,51.143854900778,,-80.5669466415754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.14671371975589,-3.22007057963384,-21.1533579331964
3D5Q 3D5Q - minimized,-99.3300312083957,-110.771197902492,11.10442929786,-7.79872295713321,-15.1805596506883,-2.75869221255843,0.0,102.789882095942,,-76.715169879325,13.7954281954488,-1.64398190497131,11.1044292978591,0.0,0.0906934729213695,0.0,0.0,1.52932239772986,,2.71496493191013,-237.976555061886,-77.1565353506226,23.2927460774403,0.0,-2.30459998997098,0.0,0.0,-196.48607575216,,14.6779099534267,-8562.64691388294,-8786.9770716411,4115.48576982089,-143.434880261307,-587.871266865602,-15.2795091253193,-21.4055813233536,-2558.91938933753,,-564.244985149624,-237.976555061886,-77.1565353506226,23.2927460774403,0.0,-2.30459998997098,0.0,0.0,-196.48607575216,,14.6779099534267,-8225.34032761266,-8599.04933838798,4081.08859444559,-135.636157304174,-570.386107224943,-12.5208169127608,-21.4055813233536,-2465.22319568131,,-502.207725223725,-113.125459403846,-109.127215997521,9.09494701772928e-13,-7.79872295713321,-15.2712531236097,-2.75869221255843,0.0,101.260559698212,,-79.4301348112351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.06937565017491,-3.10406347526236,-20.3912815311809
3D5Q 3D5Q - minimized,-105.176502885954,-55.0361872866833,14.4323594817042,-8.73723092370201,-16.1812478999317,-2.70083737646322,0.0,39.6963932156987,,-76.6497520965818,17.0241848332007,-1.38300980491137,14.432359481709,0.0,0.0906740570581217,0.0,0.0,0.8859853936425,,2.99817570570242,-238.566758414372,-77.5434619307661,22.7965263384784,0.0,-2.29537513323007,0.0,0.0,-196.3512017193,,14.8267540304457,-8704.51286735351,-8669.52136384791,4162.05762960975,-142.735245352536,-620.123243864469,-17.1175920418417,-13.4330177477542,-2730.21541592974,,-673.424618179021,-238.566758414372,-77.5434619307661,22.7965263384784,0.0,-2.29537513323007,0.0,0.0,-196.3512017193,,14.8267540304457,-8360.76960605319,-8536.94171463046,4124.82874378956,-133.998014428834,-601.646620831307,-14.4167546653785,-13.4330177477542,-2573.56060742613,,-611.601620112884,-122.200687719154,-53.6531774817704,-4.54747350886464e-12,-8.73723092370201,-16.2719219569898,-2.70083737646322,0.0,38.8104078220563,,-79.6479278022841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.19117714345737,-3.28676571518605,-21.5914930733583
3D5Q 3D5Q - minimized,-107.404775622739,-110.535033055547,17.0347313562179,-8.84171217461576,-16.7471241611972,-2.31910265671477,0.0,89.2836537363446,,-75.2801886672262,21.4437459800288,2.5542498434271,17.0347313562159,0.0,-0.126934086069117,0.0,0.0,-1.56998894498975,,3.55168781144427,-238.042362791415,-76.8875499329514,22.9032464289258,0.0,-2.29771194813321,0.0,0.0,-196.566485317044,,14.8061379777885,-8634.89524383366,-8801.45918564305,4099.96363967873,-145.530342244946,-608.684141252007,-13.4314819287057,-18.7282981658838,-2633.54937603223,,-513.476058245574,-238.042362791415,-76.8875499329514,22.9032464289258,0.0,-2.29771194813321,0.0,0.0,-196.566485317044,,14.8061379777885,-8289.44810541951,-8614.03660265455,4060.02566189359,-136.688630070331,-589.639305142676,-11.112379271991,-18.7282981658838,-2526.26654445153,,-453.002007556137,-128.848521602768,-113.089282898974,1.81898940354586e-12,-8.84171217461576,-16.6201900751281,-2.31910265671477,0.0,90.8536426813343,,-78.8318764786705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.2375994921404,-3.3563992382106,-22.0489311326369
